run,horizon_minutes,strategy,session_id,decision_time,entry_time,exit_time,direction,midpoint_change_cad,spread_crossing_cad,touch_change_cad,additional_slippage_cad,fees_cad,net_benchmark_cad,status,stress_net_cad,delayed_exit_minutes
base-3141,60,model,2025-02-25,2025-02-25 16:35:00+00:00,2025-02-25 16:36:00+00:00,2025-02-25 17:35:00+00:00,-1,-40.000000000020464,9.999999999990905,-50.00000000001137,10.0,4.0,-64.00000000001137,price_touch_benchmark_not_verified_fills,-94.00000000001137,0.0
base-3141,60,model,2025-02-25,2025-02-25 17:40:00+00:00,2025-02-25 17:41:00+00:00,2025-02-25 18:40:00+00:00,-1,-120.00000000000455,10.000000000005116,-130.00000000000966,10.0,4.0,-144.00000000000966,price_touch_benchmark_not_verified_fills,-174.00000000000966,0.0
base-3141,60,model,2025-02-25,2025-02-25 18:45:00+00:00,2025-02-25 18:46:00+00:00,2025-02-25 19:45:00+00:00,-1,159.9999999999966,10.000000000005116,149.99999999999147,10.0,4.0,135.99999999999147,price_touch_benchmark_not_verified_fills,105.99999999999147,0.0
base-3141,60,model,2025-02-25,2025-02-25 19:50:00+00:00,2025-02-25 19:51:00+00:00,2025-02-25 20:50:00+00:00,-1,129.99999999999545,9.999999999990905,120.00000000000455,10.0,4.0,106.00000000000455,price_touch_benchmark_not_verified_fills,76.00000000000455,0.0
base-3141,60,model,2025-02-26,2025-02-26 14:05:00+00:00,2025-02-26 14:06:00+00:00,2025-02-26 15:05:00+00:00,-1,-39.99999999999204,10.000000000005116,-49.99999999999716,10.0,4.0,-63.99999999999716,price_touch_benchmark_not_verified_fills,-93.99999999999716,0.0
base-3141,60,model,2025-02-26,2025-02-26 15:30:00+00:00,2025-02-26 15:31:00+00:00,2025-02-26 16:30:00+00:00,-1,104.99999999998977,14.999999999986358,90.00000000000341,10.0,4.0,76.00000000000341,price_touch_benchmark_not_verified_fills,46.00000000000341,0.0
base-3141,60,model,2025-02-26,2025-02-26 17:35:00+00:00,2025-02-26 17:36:00+00:00,2025-02-26 18:35:00+00:00,1,-129.99999999999545,10.000000000005116,-140.00000000000057,10.0,4.0,-154.00000000000057,price_touch_benchmark_not_verified_fills,-184.00000000000057,0.0
base-3141,60,model,2025-02-26,2025-02-26 19:15:00+00:00,2025-02-26 19:16:00+00:00,2025-02-26 20:15:00+00:00,-1,50.00000000001137,10.000000000019327,39.99999999999204,10.0,4.0,25.999999999992042,price_touch_benchmark_not_verified_fills,-4.000000000007958,0.0
base-3141,60,model,2025-02-27,2025-02-27 14:25:00+00:00,2025-02-27 14:26:00+00:00,2025-02-27 15:25:00+00:00,-1,199.99999999998863,9.999999999990905,189.99999999999773,10.0,4.0,175.99999999999773,price_touch_benchmark_not_verified_fills,145.99999999999773,0.0
base-3141,60,model,2025-02-27,2025-02-27 15:30:00+00:00,2025-02-27 15:31:00+00:00,2025-02-27 16:30:00+00:00,-1,-45.000000000015916,14.999999999986358,-60.000000000002274,10.0,4.0,-74.00000000000227,price_touch_benchmark_not_verified_fills,-104.00000000000227,0.0
base-3141,60,model,2025-02-27,2025-02-27 16:50:00+00:00,2025-02-27 16:51:00+00:00,2025-02-27 17:50:00+00:00,-1,40.000000000020464,20.000000000010232,20.000000000010232,10.0,4.0,6.000000000010232,price_touch_benchmark_not_verified_fills,-23.999999999989768,0.0
base-3141,60,model,2025-02-27,2025-02-27 17:55:00+00:00,2025-02-27 17:56:00+00:00,2025-02-27 18:55:00+00:00,-1,330.0000000000125,20.000000000010232,310.0000000000023,10.0,4.0,296.0000000000023,price_touch_benchmark_not_verified_fills,266.0000000000023,0.0
base-3141,60,model,2025-02-27,2025-02-27 19:00:00+00:00,2025-02-27 19:01:00+00:00,2025-02-27 20:00:00+00:00,1,199.99999999998863,19.99999999998181,180.00000000000682,10.0,4.0,166.00000000000682,price_touch_benchmark_not_verified_fills,136.00000000000682,0.0
base-3141,60,model,2025-02-28,2025-02-28 14:05:00+00:00,2025-02-28 14:06:00+00:00,2025-02-28 15:05:00+00:00,-1,129.99999999999545,10.000000000005116,119.99999999999034,10.0,4.0,105.99999999999034,price_touch_benchmark_not_verified_fills,75.99999999999034,0.0
base-3141,60,model,2025-02-28,2025-02-28 15:10:00+00:00,2025-02-28 15:11:00+00:00,2025-02-28 16:10:00+00:00,-1,15.00000000001478,15.000000000000568,1.4210854715202004e-11,10.0,4.0,-13.99999999998579,price_touch_benchmark_not_verified_fills,-43.99999999998579,0.0
base-3141,60,model,2025-02-28,2025-02-28 16:15:00+00:00,2025-02-28 16:16:00+00:00,2025-02-28 17:15:00+00:00,-1,-159.9999999999966,19.99999999999602,-179.9999999999926,10.0,4.0,-193.9999999999926,price_touch_benchmark_not_verified_fills,-223.9999999999926,0.0
base-3141,60,model,2025-02-28,2025-02-28 18:25:00+00:00,2025-02-28 18:26:00+00:00,2025-02-28 19:25:00+00:00,-1,129.99999999999545,10.000000000005116,119.99999999999034,10.0,4.0,105.99999999999034,price_touch_benchmark_not_verified_fills,75.99999999999034,0.0
base-3141,60,simple_momentum,2025-02-19,2025-02-19 14:15:00+00:00,2025-02-19 14:16:00+00:00,2025-02-19 15:15:00+00:00,1,49.99999999998295,9.999999999990905,39.99999999999204,10.0,4.0,25.999999999992042,price_touch_benchmark_not_verified_fills,-4.000000000007958,0.0
base-3141,60,simple_momentum,2025-02-19,2025-02-19 15:30:00+00:00,2025-02-19 15:31:00+00:00,2025-02-19 16:30:00+00:00,-1,-370.00000000000455,19.99999999999602,-390.00000000000057,10.0,4.0,-404.00000000000057,price_touch_benchmark_not_verified_fills,-434.00000000000057,0.0
base-3141,60,simple_momentum,2025-02-19,2025-02-19 16:35:00+00:00,2025-02-19 16:36:00+00:00,2025-02-19 17:35:00+00:00,1,109.99999999998522,9.999999999990905,99.99999999999432,10.0,4.0,85.99999999999432,price_touch_benchmark_not_verified_fills,55.999999999994316,0.0
base-3141,60,simple_momentum,2025-02-19,2025-02-19 17:55:00+00:00,2025-02-19 17:56:00+00:00,2025-02-19 18:55:00+00:00,-1,-395.00000000001023,15.000000000000568,-410.0000000000108,10.0,4.0,-424.0000000000108,price_touch_benchmark_not_verified_fills,-454.0000000000108,0.0
base-3141,60,simple_momentum,2025-02-19,2025-02-19 19:00:00+00:00,2025-02-19 19:01:00+00:00,2025-02-19 20:00:00+00:00,1,109.99999999998522,9.999999999990905,99.99999999999432,10.0,4.0,85.99999999999432,price_touch_benchmark_not_verified_fills,55.999999999994316,0.0
base-3141,60,simple_momentum,2025-02-20,2025-02-20 14:05:00+00:00,2025-02-20 14:06:00+00:00,2025-02-20 15:05:00+00:00,-1,254.99999999999545,15.000000000000568,239.99999999999488,10.0,4.0,225.99999999999488,price_touch_benchmark_not_verified_fills,195.99999999999488,0.0
base-3141,60,simple_momentum,2025-02-20,2025-02-20 15:10:00+00:00,2025-02-20 15:11:00+00:00,2025-02-20 16:10:00+00:00,-1,-1.4210854715202004e-11,19.99999999999602,-20.000000000010232,10.0,4.0,-34.00000000001023,price_touch_benchmark_not_verified_fills,-64.00000000001023,0.0
base-3141,60,simple_momentum,2025-02-20,2025-02-20 16:15:00+00:00,2025-02-20 16:16:00+00:00,2025-02-20 17:15:00+00:00,1,-89.9999999999892,20.000000000010232,-109.99999999999943,10.0,4.0,-123.99999999999943,price_touch_benchmark_not_verified_fills,-153.99999999999943,0.0
base-3141,60,simple_momentum,2025-02-20,2025-02-20 17:20:00+00:00,2025-02-20 17:21:00+00:00,2025-02-20 18:20:00+00:00,-1,-260.0000000000193,9.999999999990905,-270.00000000001023,10.0,4.0,-284.00000000001023,price_touch_benchmark_not_verified_fills,-314.00000000001023,0.0
base-3141,60,simple_momentum,2025-02-20,2025-02-20 18:25:00+00:00,2025-02-20 18:26:00+00:00,2025-02-20 19:25:00+00:00,1,-39.99999999999204,10.000000000019327,-50.00000000001137,10.0,4.0,-64.00000000001137,price_touch_benchmark_not_verified_fills,-94.00000000001137,0.0
base-3141,60,simple_momentum,2025-02-20,2025-02-20 19:40:00+00:00,2025-02-20 19:41:00+00:00,2025-02-20 20:40:00+00:00,1,-99.99999999999432,10.000000000005116,-109.99999999999943,10.0,4.0,-123.99999999999943,price_touch_benchmark_not_verified_fills,-153.99999999999943,0.0
base-3141,60,simple_momentum,2025-02-21,2025-02-21 14:05:00+00:00,2025-02-21 14:06:00+00:00,2025-02-21 15:05:00+00:00,-1,-50.00000000001137,9.999999999990905,-60.000000000002274,10.0,4.0,-74.00000000000227,price_touch_benchmark_not_verified_fills,-104.00000000000227,0.0
base-3141,60,simple_momentum,2025-02-21,2025-02-21 15:25:00+00:00,2025-02-21 15:26:00+00:00,2025-02-21 16:25:00+00:00,-1,490.0000000000091,10.000000000019327,479.99999999998977,10.0,4.0,465.99999999998977,price_touch_benchmark_not_verified_fills,435.99999999998977,0.0
base-3141,60,simple_momentum,2025-02-21,2025-02-21 16:30:00+00:00,2025-02-21 16:31:00+00:00,2025-02-21 17:30:00+00:00,-1,410.000000000025,10.000000000019327,400.0000000000057,10.0,4.0,386.0000000000057,price_touch_benchmark_not_verified_fills,356.0000000000057,0.0
base-3141,60,simple_momentum,2025-02-21,2025-02-21 17:35:00+00:00,2025-02-21 17:36:00+00:00,2025-02-21 18:35:00+00:00,-1,80.0000000000125,10.000000000019327,69.99999999999318,10.0,4.0,55.99999999999318,price_touch_benchmark_not_verified_fills,25.99999999999318,0.0
base-3141,60,simple_momentum,2025-02-21,2025-02-21 18:40:00+00:00,2025-02-21 18:41:00+00:00,2025-02-21 19:40:00+00:00,1,-219.99999999999886,10.000000000005116,-230.00000000000398,10.0,4.0,-244.00000000000398,price_touch_benchmark_not_verified_fills,-274.000000000004,0.0
base-3141,60,simple_momentum,2025-02-21,2025-02-21 19:55:00+00:00,2025-02-21 19:56:00+00:00,2025-02-21 20:55:00+00:00,1,-90.00000000000341,9.999999999990905,-99.99999999999432,10.0,4.0,-113.99999999999432,price_touch_benchmark_not_verified_fills,-143.99999999999432,0.0
base-3141,60,simple_momentum,2025-02-24,2025-02-24 14:05:00+00:00,2025-02-24 14:06:00+00:00,2025-02-24 15:05:00+00:00,-1,-104.99999999998977,15.000000000000568,-119.99999999999034,10.0,4.0,-133.99999999999034,price_touch_benchmark_not_verified_fills,-163.99999999999034,0.0
base-3141,60,simple_momentum,2025-02-24,2025-02-24 15:10:00+00:00,2025-02-24 15:11:00+00:00,2025-02-24 16:10:00+00:00,-1,-39.99999999999204,20.000000000010232,-60.000000000002274,10.0,4.0,-74.00000000000227,price_touch_benchmark_not_verified_fills,-104.00000000000227,0.0
base-3141,60,simple_momentum,2025-02-24,2025-02-24 16:15:00+00:00,2025-02-24 16:16:00+00:00,2025-02-24 17:15:00+00:00,-1,-310.0000000000023,19.99999999999602,-329.9999999999983,10.0,4.0,-343.9999999999983,price_touch_benchmark_not_verified_fills,-373.9999999999983,0.0
base-3141,60,simple_momentum,2025-02-24,2025-02-24 17:20:00+00:00,2025-02-24 17:21:00+00:00,2025-02-24 18:20:00+00:00,1,-45.000000000001705,24.999999999991473,-69.99999999999318,10.0,4.0,-83.99999999999318,price_touch_benchmark_not_verified_fills,-113.99999999999318,0.0
base-3141,60,simple_momentum,2025-02-24,2025-02-24 18:25:00+00:00,2025-02-24 18:26:00+00:00,2025-02-24 19:25:00+00:00,-1,-99.99999999999432,20.000000000010232,-120.00000000000455,10.0,4.0,-134.00000000000455,price_touch_benchmark_not_verified_fills,-164.00000000000455,0.0
base-3141,60,simple_momentum,2025-02-25,2025-02-25 14:10:00+00:00,2025-02-25 14:11:00+00:00,2025-02-25 15:10:00+00:00,-1,-30.000000000001137,10.000000000005116,-40.00000000000625,10.0,4.0,-54.00000000000625,price_touch_benchmark_not_verified_fills,-84.00000000000625,0.0
base-3141,60,simple_momentum,2025-02-25,2025-02-25 15:35:00+00:00,2025-02-25 15:36:00+00:00,2025-02-25 16:35:00+00:00,-1,134.9999999999909,15.000000000000568,119.99999999999034,10.0,4.0,105.99999999999034,price_touch_benchmark_not_verified_fills,75.99999999999034,0.0
base-3141,60,simple_momentum,2025-02-25,2025-02-25 18:00:00+00:00,2025-02-25 18:01:00+00:00,2025-02-25 19:00:00+00:00,1,-44.999999999987494,15.000000000000568,-59.99999999998806,10.0,4.0,-73.99999999998806,price_touch_benchmark_not_verified_fills,-103.99999999998806,0.0
base-3141,60,simple_momentum,2025-02-25,2025-02-25 19:05:00+00:00,2025-02-25 19:06:00+00:00,2025-02-25 20:05:00+00:00,-1,30.000000000001137,10.000000000005116,19.99999999999602,10.0,4.0,5.999999999996021,price_touch_benchmark_not_verified_fills,-24.00000000000398,0.0
base-3141,60,simple_momentum,2025-02-26,2025-02-26 14:05:00+00:00,2025-02-26 14:06:00+00:00,2025-02-26 15:05:00+00:00,-1,-39.99999999999204,10.000000000005116,-49.99999999999716,10.0,4.0,-63.99999999999716,price_touch_benchmark_not_verified_fills,-93.99999999999716,0.0
base-3141,60,simple_momentum,2025-02-26,2025-02-26 15:20:00+00:00,2025-02-26 15:21:00+00:00,2025-02-26 16:20:00+00:00,-1,44.999999999987494,14.999999999986358,30.000000000001137,10.0,4.0,16.000000000001137,price_touch_benchmark_not_verified_fills,-13.999999999998863,0.0
base-3141,60,simple_momentum,2025-02-26,2025-02-26 16:55:00+00:00,2025-02-26 16:56:00+00:00,2025-02-26 17:55:00+00:00,-1,-144.9999999999818,15.00000000001478,-159.9999999999966,10.0,4.0,-173.9999999999966,price_touch_benchmark_not_verified_fills,-203.9999999999966,0.0
base-3141,60,simple_momentum,2025-02-26,2025-02-26 18:00:00+00:00,2025-02-26 18:01:00+00:00,2025-02-26 19:00:00+00:00,1,-159.99999999998238,20.000000000010232,-179.9999999999926,10.0,4.0,-193.9999999999926,price_touch_benchmark_not_verified_fills,-223.9999999999926,0.0
base-3141,60,simple_momentum,2025-02-26,2025-02-26 19:15:00+00:00,2025-02-26 19:16:00+00:00,2025-02-26 20:15:00+00:00,-1,50.00000000001137,10.000000000019327,39.99999999999204,10.0,4.0,25.999999999992042,price_touch_benchmark_not_verified_fills,-4.000000000007958,0.0
base-3141,60,simple_momentum,2025-02-27,2025-02-27 14:05:00+00:00,2025-02-27 14:06:00+00:00,2025-02-27 15:05:00+00:00,-1,194.99999999999318,15.000000000000568,179.9999999999926,10.0,4.0,165.9999999999926,price_touch_benchmark_not_verified_fills,135.9999999999926,0.0
base-3141,60,simple_momentum,2025-02-27,2025-02-27 15:10:00+00:00,2025-02-27 15:11:00+00:00,2025-02-27 16:10:00+00:00,-1,-64.99999999999773,15.000000000000568,-79.9999999999983,10.0,4.0,-93.9999999999983,price_touch_benchmark_not_verified_fills,-123.9999999999983,0.0
base-3141,60,simple_momentum,2025-02-27,2025-02-27 16:15:00+00:00,2025-02-27 16:16:00+00:00,2025-02-27 17:15:00+00:00,1,-119.99999999997613,20.000000000010232,-139.99999999998636,10.0,4.0,-153.99999999998636,price_touch_benchmark_not_verified_fills,-183.99999999998636,0.0
base-3141,60,simple_momentum,2025-02-27,2025-02-27 17:20:00+00:00,2025-02-27 17:21:00+00:00,2025-02-27 18:20:00+00:00,-1,140.00000000001478,20.000000000010232,120.00000000000455,10.0,4.0,106.00000000000455,price_touch_benchmark_not_verified_fills,76.00000000000455,0.0
base-3141,60,simple_momentum,2025-02-27,2025-02-27 18:25:00+00:00,2025-02-27 18:26:00+00:00,2025-02-27 19:25:00+00:00,-1,-60.000000000002274,19.99999999999602,-79.9999999999983,10.0,4.0,-93.9999999999983,price_touch_benchmark_not_verified_fills,-123.9999999999983,0.0
base-3141,60,simple_momentum,2025-02-27,2025-02-27 19:35:00+00:00,2025-02-27 19:36:00+00:00,2025-02-27 20:35:00+00:00,1,329.9999999999841,9.999999999990905,319.9999999999932,10.0,4.0,305.9999999999932,price_touch_benchmark_not_verified_fills,275.9999999999932,0.0
base-3141,60,simple_momentum,2025-02-28,2025-02-28 14:05:00+00:00,2025-02-28 14:06:00+00:00,2025-02-28 15:05:00+00:00,-1,129.99999999999545,10.000000000005116,119.99999999999034,10.0,4.0,105.99999999999034,price_touch_benchmark_not_verified_fills,75.99999999999034,0.0
base-3141,60,simple_momentum,2025-02-28,2025-02-28 15:10:00+00:00,2025-02-28 15:11:00+00:00,2025-02-28 16:10:00+00:00,-1,15.00000000001478,15.000000000000568,1.4210854715202004e-11,10.0,4.0,-13.99999999998579,price_touch_benchmark_not_verified_fills,-43.99999999998579,0.0
base-3141,60,simple_momentum,2025-02-28,2025-02-28 16:45:00+00:00,2025-02-28 16:46:00+00:00,2025-02-28 17:45:00+00:00,1,39.99999999999204,19.99999999999602,19.99999999999602,10.0,4.0,5.999999999996021,price_touch_benchmark_not_verified_fills,-24.00000000000398,0.0
base-3141,60,simple_momentum,2025-02-28,2025-02-28 18:10:00+00:00,2025-02-28 18:11:00+00:00,2025-02-28 19:10:00+00:00,-1,125.0,25.000000000005684,99.99999999999432,10.0,4.0,85.99999999999432,price_touch_benchmark_not_verified_fills,55.999999999994316,0.0
base-3141,60,simple_momentum,2025-02-28,2025-02-28 19:15:00+00:00,2025-02-28 19:16:00+00:00,2025-02-28 20:15:00+00:00,-1,-20.000000000010232,10.000000000005116,-30.000000000015348,10.0,4.0,-44.00000000001535,price_touch_benchmark_not_verified_fills,-74.00000000001535,0.0
base-3141,60,always_long,2025-02-19,2025-02-19 14:05:00+00:00,2025-02-19 14:06:00+00:00,2025-02-19 15:05:00+00:00,1,150.00000000000568,19.99999999999602,130.00000000000966,10.0,4.0,116.00000000000966,price_touch_benchmark_not_verified_fills,86.00000000000966,0.0
base-3141,60,always_long,2025-02-19,2025-02-19 15:10:00+00:00,2025-02-19 15:11:00+00:00,2025-02-19 16:10:00+00:00,1,160.000000000025,10.000000000019327,150.00000000000568,10.0,4.0,136.00000000000568,price_touch_benchmark_not_verified_fills,106.00000000000568,0.0
base-3141,60,always_long,2025-02-19,2025-02-19 16:15:00+00:00,2025-02-19 16:16:00+00:00,2025-02-19 17:15:00+00:00,1,269.9999999999818,9.999999999990905,259.9999999999909,10.0,4.0,245.9999999999909,price_touch_benchmark_not_verified_fills,215.9999999999909,0.0
base-3141,60,always_long,2025-02-19,2025-02-19 17:20:00+00:00,2025-02-19 17:21:00+00:00,2025-02-19 18:20:00+00:00,1,30.000000000001137,19.99999999999602,10.000000000005116,10.0,4.0,-3.999999999994884,price_touch_benchmark_not_verified_fills,-33.999999999994884,0.0
base-3141,60,always_long,2025-02-19,2025-02-19 18:25:00+00:00,2025-02-19 18:26:00+00:00,2025-02-19 19:25:00+00:00,1,255.00000000002387,15.00000000001478,240.0000000000091,10.0,4.0,226.0000000000091,price_touch_benchmark_not_verified_fills,196.0000000000091,0.0
base-3141,60,always_long,2025-02-19,2025-02-19 19:30:00+00:00,2025-02-19 19:31:00+00:00,2025-02-19 20:30:00+00:00,1,120.00000000000455,10.000000000005116,109.99999999999943,10.0,4.0,95.99999999999943,price_touch_benchmark_not_verified_fills,65.99999999999943,0.0
base-3141,60,always_long,2025-02-20,2025-02-20 14:05:00+00:00,2025-02-20 14:06:00+00:00,2025-02-20 15:05:00+00:00,1,-254.99999999999545,15.000000000000568,-269.999999999996,10.0,4.0,-283.999999999996,price_touch_benchmark_not_verified_fills,-313.999999999996,0.0
base-3141,60,always_long,2025-02-20,2025-02-20 15:10:00+00:00,2025-02-20 15:11:00+00:00,2025-02-20 16:10:00+00:00,1,1.4210854715202004e-11,20.000000000010232,-19.99999999999602,10.0,4.0,-33.99999999999602,price_touch_benchmark_not_verified_fills,-63.99999999999602,0.0
base-3141,60,always_long,2025-02-20,2025-02-20 16:15:00+00:00,2025-02-20 16:16:00+00:00,2025-02-20 17:15:00+00:00,1,-89.9999999999892,20.000000000010232,-109.99999999999943,10.0,4.0,-123.99999999999943,price_touch_benchmark_not_verified_fills,-153.99999999999943,0.0
base-3141,60,always_long,2025-02-20,2025-02-20 17:20:00+00:00,2025-02-20 17:21:00+00:00,2025-02-20 18:20:00+00:00,1,260.0000000000193,10.000000000019327,250.0,10.0,4.0,236.0,price_touch_benchmark_not_verified_fills,206.0,0.0
base-3141,60,always_long,2025-02-20,2025-02-20 18:25:00+00:00,2025-02-20 18:26:00+00:00,2025-02-20 19:25:00+00:00,1,-39.99999999999204,10.000000000019327,-50.00000000001137,10.0,4.0,-64.00000000001137,price_touch_benchmark_not_verified_fills,-94.00000000001137,0.0
base-3141,60,always_long,2025-02-20,2025-02-20 19:30:00+00:00,2025-02-20 19:31:00+00:00,2025-02-20 20:30:00+00:00,1,-60.000000000002274,9.999999999990905,-69.99999999999318,10.0,4.0,-83.99999999999318,price_touch_benchmark_not_verified_fills,-113.99999999999318,0.0
